Wall time,Step,Value
1531472812.037566,726,0.03843065723776817
1531472812.055469,727,0.029934775084257126
1531472812.070934,728,0.04407765343785286
1531472812.087918,729,0.011332347057759762
1531472812.105289,730,0.06131034344434738
1531472812.119562,731,0.006649873685091734
1531472812.1336598,732,0.042357951402664185
1531472812.1479669,733,0.06313108652830124
1531472812.163219,734,0.050311218947172165
1531472812.177902,735,0.02590075321495533
1531472812.19204,736,0.11617235839366913
1531472812.206429,737,0.008636938408017159
1531472812.2206872,738,0.03364568203687668
1531472812.2347991,739,0.013182434253394604
1531472812.249326,740,0.035885609686374664
1531472812.263917,741,0.06861128658056259
1531472812.277693,742,0.015732714906334877
1531472812.2908401,743,0.025090087205171585
1531472812.306238,744,0.03172190487384796
1531472812.320158,745,0.019046081230044365
1531472812.334244,746,0.03326164186000824
1531472812.348474,747,0.06595193594694138
1531472812.3613179,748,0.04923245310783386
1531472812.376514,749,0.03840870410203934
1531472812.39286,750,0.023688023909926414
1531472812.409991,751,0.015770750120282173
1531472812.426254,752,0.065948985517025
1531472812.442555,753,0.01719314604997635
1531472812.4584131,754,0.03347823768854141
1531472812.4752908,755,0.021598322317004204
1531472812.4912388,756,0.05338524654507637
1531472812.50607,757,0.016624487936496735
1531472812.5214741,758,0.03924041613936424
1531472812.535358,759,0.04098685830831528
1531472812.549067,760,0.09510629624128342
1531472812.562399,761,0.06619210541248322
1531472812.578603,762,0.03987625986337662
1531472812.5930681,763,0.10627679526805878
1531472812.605503,764,0.05648306384682655
1531472812.6210299,765,0.010111575946211815
1531472812.637086,766,0.03984439745545387
1531472812.653274,767,0.045875582844018936
1531472812.669882,768,0.02188875898718834
1531472812.6863139,769,0.01929544284939766
1531472812.702823,770,0.06835301220417023
1531472812.7182379,771,0.03406902402639389
1531472812.734271,772,0.04086023196578026
1531472812.751185,773,0.020049655809998512
1531472812.767593,774,0.031254544854164124
1531472812.7841878,775,0.027882199734449387
1531472812.80072,776,0.04222633317112923
1531472812.8172328,777,0.01573895663022995
1531472812.8337762,778,0.018164798617362976
1531472812.850343,779,0.01481708139181137
1531472812.866865,780,0.04345865175127983
1531472812.884201,781,0.020739808678627014
1531472812.900393,782,0.048510633409023285
1531472812.9170299,783,0.03125438466668129
1531472812.933456,784,0.02336839586496353
1531472812.9499578,785,0.0431232675909996
1531472812.966243,786,0.028062306344509125
1531472812.983115,787,0.05571981891989708
1531472812.9990761,788,0.028620224446058273
1531472813.014355,789,0.04503285884857178
1531472813.030866,790,0.02122114598751068
1531472813.0467892,791,0.05675845593214035
1531472813.062473,792,0.05047709494829178
1531472813.0788429,793,0.07183908671140671
1531472813.0944,794,0.0688617080450058
1531472813.1109471,795,0.022521696984767914
1531472813.1269069,796,0.07031907886266708
1531472813.142817,797,0.012450406327843666
1531472813.159449,798,0.03941142186522484
1531472813.175767,799,0.07885578274726868
1531472813.1917188,800,0.052819229662418365
1531472813.207222,801,0.09021106362342834
1531472813.222831,802,0.10296512395143509
1531472813.2413518,803,0.012307587079703808
1531472813.254988,804,0.05625605955719948
1531472813.2691278,805,0.054646335542201996
1531472813.282948,806,0.027980156242847443
1531472813.297477,807,0.03549614176154137
1531472813.31128,808,0.06922504305839539
1531472813.325985,809,0.04066191986203194
1531472813.340502,810,0.06205859035253525
1531472813.354032,811,0.07830999046564102
1531472813.366325,812,0.04907591640949249
1531472813.3823428,813,0.014035341329872608
1531472813.3987489,814,0.02199660800397396
1531472813.415182,815,0.07900208234786987
1531472813.432371,816,0.047926198691129684
1531472813.447705,817,0.02484077401459217
1531472813.4659069,818,0.016400933265686035
1531472813.4816298,819,0.06128803268074989
1531472813.4967659,820,0.044020041823387146
1531472813.513259,821,0.04967019706964493
1531472813.5298638,822,0.01788533665239811
1531472813.546616,823,0.03464997559785843
1531472813.563301,824,0.033675163984298706
1531472813.579531,825,0.07926075160503387
1531472813.5959601,826,0.0182383693754673
1531472813.612309,827,0.04699160158634186
1531472813.6289139,828,0.03335708752274513
1531472813.64491,829,0.05937688425183296
1531472813.661671,830,0.09970434010028839
1531472813.677635,831,0.048343297094106674
1531472813.693127,832,0.022015772759914398
1531472813.709292,833,0.08041777461767197
1531472813.725493,834,0.04577045887708664
1531472813.741855,835,0.013629117049276829
1531472813.760034,836,0.015330569818615913
1531472813.780389,837,0.016815468668937683
1531472813.799399,838,0.03494791314005852
1531472813.81966,839,0.05711113288998604
1531472813.8391712,840,0.18397456407546997
1531472813.8560781,841,0.007027056068181992
1531472813.874301,842,0.058321524411439896
1531472813.891608,843,0.04556538537144661
1531472813.906807,844,0.03544582054018974
1531472813.9251509,845,0.040619708597660065
1531472813.941801,846,0.06362616270780563
1531472813.9581382,847,0.010232423432171345
1531472813.974587,848,0.04822654277086258
1531472813.99119,849,0.0652194619178772
1531472814.007991,850,0.020891809836030006
1531472814.024699,851,0.03387158364057541
1531472814.0412621,852,0.017254741862416267
1531472814.057944,853,0.0283063817769289
1531472814.074642,854,0.06613056361675262
1531472814.091392,855,0.058684397488832474
1531472814.108005,856,0.040798209607601166
1531472814.1245508,857,0.010043407790362835
1531472814.141477,858,0.03443451225757599
1531472814.158505,859,0.05062934011220932
1531472814.174956,860,0.07143767178058624
1531472814.191759,861,0.0578041635453701
1531472814.208062,862,0.04668991267681122
1531472814.224746,863,0.02759554609656334
1531472814.2422872,864,0.033434201031923294
1531472814.256612,865,0.05385388433933258
1531472814.2707908,866,0.030209563672542572
1531472814.2848032,867,0.037911221385002136
1531472814.299468,868,0.03076251782476902
1531472814.313691,869,0.042812976986169815
1531472814.327769,870,0.12032675743103027
1531472814.3418791,871,0.04452923685312271
1531472814.356309,872,0.025781970471143723
1531472814.370705,873,0.05699092522263527
1531472814.38483,874,0.09559354186058044
1531472814.399055,875,0.03825221210718155
1531472814.413516,876,0.03628774732351303
1531472814.427967,877,0.027284204959869385
1531472814.442018,878,0.11301492899656296
1531472814.45629,879,0.022818444296717644
1531472814.470585,880,0.08008398115634918
1531472814.484926,881,0.04290200397372246
1531472814.4992902,882,0.026571929454803467
1531472814.513682,883,0.03623403236269951
1531472814.527841,884,0.043102093040943146
1531472814.5422678,885,0.14096786081790924
1531472814.5567942,886,0.05742083489894867
1531472814.570955,887,0.01834186539053917
1531472814.585259,888,0.010013649240136147
1531472814.5994859,889,0.04290279373526573
1531472814.613743,890,0.10389763116836548
1531472814.6281312,891,0.053231727331876755
1531472814.642528,892,0.03993760421872139
1531472814.657373,893,0.033989597111940384
1531472814.671576,894,0.06426749378442764
1531472814.685927,895,0.03833788260817528
1531472814.699755,896,0.04388831928372383
1531472814.7142558,897,0.04427831992506981
1531472814.7281349,898,0.03344590961933136
1531472814.742826,899,0.01355214137583971
1531472814.756525,900,0.017689408734440804
1531472814.770981,901,0.08182235062122345
1531472814.785401,902,0.04035386070609093
1531472814.799374,903,0.02066013403236866
1531472814.813658,904,0.024108372628688812
1531472814.8275,905,0.031196989119052887
1531472814.841992,906,0.010805102996528149
1531472814.855144,907,0.06105319410562515
1531472814.870304,908,0.014982401393353939
1531472814.8848808,909,0.06678133457899094
1531472814.89981,910,0.03236763924360275
1531472814.9129899,911,0.050900835543870926
1531472814.92913,912,0.0724569633603096
1531472814.943121,913,0.05266616493463516
1531472814.957469,914,0.021494464948773384
1531472814.971156,915,0.036934319883584976
1531472814.98559,916,0.058889616280794144
1531472814.997955,917,0.01382179744541645
1531472815.014066,918,0.08715974539518356
1531472815.0296488,919,0.05535269156098366
1531472815.046033,920,0.09874618798494339
1531472815.062562,921,0.05564050376415253
1531472815.078881,922,0.02914789691567421
1531472815.0950909,923,0.07403941452503204
1531472815.1116018,924,0.061568960547447205
1531472815.128033,925,0.06626397371292114
1531472815.144366,926,0.04293880984187126
1531472815.16157,927,0.021031714975833893
1531472815.179704,928,0.030864519998431206
1531472815.194726,929,0.02628054842352867
1531472815.2111611,930,0.025522394105792046
1531472815.227494,931,0.04768439382314682
1531472815.243814,932,0.02795015275478363
1531472815.260472,933,0.0727749764919281
1531472815.2763178,934,0.045312248170375824
1531472815.292662,935,0.10352321714162827
1531472815.309559,936,0.030474098399281502
1531472815.325999,937,0.040504444390535355
1531472815.342144,938,0.010914160870015621
1531472815.3588421,939,0.010146010667085648
1531472815.375354,940,0.01210756041109562
1531472815.391521,941,0.06551344692707062
1531472815.407873,942,0.04415799677371979
1531472815.424555,943,0.008099371567368507
1531472815.440866,944,0.03743048757314682
1531472815.45732,945,0.10444866120815277
1531472815.473453,946,0.01451155636459589
1531472815.489929,947,0.03128182515501976
1531472815.506816,948,0.034143850207328796
1531472815.522143,949,0.048337310552597046
1531472815.538176,950,0.02561020664870739
1531472815.554323,951,0.11466013640165329
1531472815.569911,952,0.048453375697135925
1531472815.584893,953,0.05856398120522499
1531472815.600791,954,0.042239874601364136
1531472815.6180549,955,0.050277527421712875
1531472815.633746,956,0.029635922983288765
1531472815.649048,957,0.15215183794498444
1531472815.665079,958,0.06123634800314903
1531472815.680647,959,0.02862851694226265
1531472815.696429,960,0.08769698441028595
1531472815.711107,961,0.03471551835536957
1531472815.7265432,962,0.028119564056396484
1531472815.74332,963,0.02982630766928196
1531472815.760347,964,0.04283644258975983
1531472815.774431,965,0.049335479736328125
1531472815.788726,966,0.0509335994720459
1531472815.802399,967,0.03068941831588745
1531472815.816556,968,0.0825926810503006
1531472815.830177,969,0.0504411943256855
1531472815.8434188,970,0.06342826038599014
1531472815.85818,971,0.020699234679341316
1531472815.8715289,972,0.07837408781051636
1531472815.883797,973,0.05014174431562424
1531472815.8999941,974,0.09123887866735458
1531472815.9162729,975,0.12679745256900787
1531472815.935803,976,0.02661733701825142
1531472815.9515038,977,0.018107187002897263
1531472815.9681752,978,0.003916048910468817
1531472815.984961,979,0.006745828315615654
1531472816.001665,980,0.1537894606590271
1531472816.017965,981,0.062370430678129196
1531472816.034637,982,0.027061231434345245
1531472816.051611,983,0.016889847815036774
1531472816.06801,984,0.03183531016111374
1531472816.08669,985,0.023989388719201088
1531472816.108084,986,0.04659013822674751
1531472816.1294348,987,0.05698581784963608
1531472816.1496909,988,0.004699915647506714
1531472816.1668322,989,0.08078055083751678
1531472816.18199,990,0.0413849800825119
1531472816.1986308,991,0.05958809331059456
1531472816.21509,992,0.02195301279425621
1531472816.231234,993,0.031468916684389114
1531472816.247426,994,0.04029085487127304
1531472816.2637281,995,0.029323268681764603
1531472816.2796748,996,0.042127255350351334
1531472816.296166,997,0.02097455784678459
1531472816.313371,998,0.026914043352007866
1531472816.3286889,999,0.0348849892616272
